a_id,cont_id,cont_adv_id,cont_own_id,cont_prod_id,cont_date,cont_amt,b_id,adv_id,adv_name,c_id,clt_id,clt_name,e_id,prod_id,prod_name,d_id,cal_date,week_day,bus_day
a_644,B6417100,121238,C50865,p200,2021-02-07,801000,b_28,121238,Adv_28,c_246,C50865,Client_246,e_1,p200,Prod_B,d_403,2021-02-07,6,0
a_645,E2152663,389054,C51781,p400,2021-11-25,498000,b_8,389054,Adv_8,c_99,C51781,Client_99,e_3,p400,Prod_D,d_694,2021-11-25,3,1
a_646,D6868281,562559,C53819,p200,2021-10-14,755000,b_11,562559,Adv_11,c_106,C53819,Client_106,e_1,p200,Prod_B,d_652,2021-10-14,3,1
a_647,F4617260,601014,C57927,p200,2022-03-13,252000,b_62,601014,Adv_62,c_197,C57927,Client_197,e_1,p200,Prod_B,d_802,2022-03-13,6,0
a_648,E5132363,274894,C52509,p200,2021-11-04,442000,b_17,274894,Adv_17,c_79,C52509,Client_79,e_1,p200,Prod_B,d_673,2021-11-04,3,1
a_649,C2630335,119942,C52792,p100,2020-01-31,274000,b_32,119942,Adv_32,c_165,C52792,Client_165,e_0,p100,Prod_A,d_30,2020-01-31,4,1
a_650,B4178264,304138,C58640,p600,2021-06-16,928000,b_16,304138,Adv_16,c_82,C58640,Client_82,e_5,p600,Prod_F,d_532,2021-06-16,2,1
a_651,F5139253,745395,C53207,p600,2021-02-14,652000,b_75,745395,Adv_75,c_39,C53207,Client_39,e_5,p600,Prod_F,d_410,2021-02-14,6,0
a_652,D2279056,773326,C54564,p400,2020-02-26,313000,b_98,773326,Adv_98,c_108,C54564,Client_108,e_3,p400,Prod_D,d_56,2020-02-26,2,1
a_653,C6026041,365269,C53813,p100,2022-04-30,630000,b_50,365269,Adv_50,c_133,C53813,Client_133,e_0,p100,Prod_A,d_850,2022-04-30,5,0
a_654,B8329785,699208,C50728,p600,2020-11-11,292000,b_40,699208,Adv_40,c_110,C50728,Client_110,e_5,p600,Prod_F,d_315,2020-11-11,2,1
a_655,E8769511,798525,C56335,p300,2022-11-15,656000,b_61,798525,Adv_61,c_116,C56335,Client_116,e_2,p300,Prod_C,d_1049,2022-11-15,1,1
a_656,C2539718,456688,C55645,p500,2020-05-20,238000,b_38,456688,Adv_38,c_31,C55645,Client_31,e_4,p500,Prod_E,d_140,2020-05-20,2,1
a_657,D3358787,888488,C52352,p600,2021-12-30,886000,b_76,888488,Adv_76,c_238,C52352,Client_238,e_5,p600,Prod_F,d_729,2021-12-30,3,1
a_658,A5325987,633447,C55698,p600,2021-04-15,842000,b_30,633447,Adv_30,c_75,C55698,Client_75,e_5,p600,Prod_F,d_470,2021-04-15,3,1
a_659,A7573404,223501,C52509,p400,2020-02-05,630000,b_80,223501,Adv_80,c_79,C52509,Client_79,e_3,p400,Prod_D,d_35,2020-02-05,2,1
a_660,E2972828,643025,C53009,p200,2022-10-11,467000,b_89,643025,Adv_89,c_88,C53009,Client_88,e_1,p200,Prod_B,d_1014,2022-10-11,1,1
a_661,B6493630,571629,C58499,p400,2020-01-21,351000,b_66,571629,Adv_66,c_201,C58499,Client_201,e_3,p400,Prod_D,d_20,2020-01-21,1,1
a_662,D4566475,799164,C51662,p500,2022-01-11,826000,b_47,799164,Adv_47,c_260,C51662,Client_260,e_4,p500,Prod_E,d_741,2022-01-11,1,1
a_663,B4300305,359102,C50248,p400,2020-08-23,193000,b_95,359102,Adv_95,c_250,C50248,Client_250,e_3,p400,Prod_D,d_235,2020-08-23,6,0
a_664,C4058285,934429,C53546,p100,2021-11-05,214000,b_57,934429,Adv_57,c_208,C53546,Client_208,e_0,p100,Prod_A,d_674,2021-11-05,4,1
a_665,C3146248,745395,C59319,p200,2020-11-26,730000,b_75,745395,Adv_75,c_115,C59319,Client_115,e_1,p200,Prod_B,d_330,2020-11-26,3,1
a_666,C6844631,280189,C58334,p700,2022-03-15,640000,b_45,280189,Adv_45,c_66,C58334,Client_66,e_6,p700,Prod_G,d_804,2022-03-15,1,1
a_666,C6844631,280189,C58334,p700,2022-03-15,640000,b_45,280189,Adv_45,c_290,C58334,Client_290,e_6,p700,Prod_G,d_804,2022-03-15,1,1
a_667,C5102603,870280,C51762,p500,2020-10-09,959000,b_20,870280,Adv_20,c_83,C51762,Client_83,e_4,p500,Prod_E,d_282,2020-10-09,4,1
a_668,D6147243,828225,C55877,p100,2022-04-24,621000,b_54,828225,Adv_54,c_120,C55877,Client_120,e_0,p100,Prod_A,d_844,2022-04-24,6,0
a_669,D7417498,934429,C57356,p500,2022-02-18,693000,b_57,934429,Adv_57,c_114,C57356,Client_114,e_4,p500,Prod_E,d_779,2022-02-18,4,1
a_670,A4398509,451696,C53729,p500,2020-04-22,571000,b_88,451696,Adv_88,c_18,C53729,Client_18,e_4,p500,Prod_E,d_112,2020-04-22,2,1
a_671,B3597486,752235,C52071,p300,2021-11-12,138000,b_21,752235,Adv_21,c_244,C52071,Client_244,e_2,p300,Prod_C,d_681,2021-11-12,4,1
a_672,E5640024,420312,C59764,p200,2021-07-08,520000,b_26,420312,Adv_26,c_179,C59764,Client_179,e_1,p200,Prod_B,d_554,2021-07-08,3,1
a_673,F4737196,708313,C50344,p600,2021-08-28,676000,b_3,708313,Adv_3,c_81,C50344,Client_81,e_5,p600,Prod_F,d_605,2021-08-28,5,0
a_674,D7196924,299218,C52792,p400,2021-12-28,250000,b_90,299218,Adv_90,c_165,C52792,Client_165,e_3,p400,Prod_D,d_727,2021-12-28,1,1
a_675,C4618311,274894,C50494,p600,2021-05-01,423000,b_17,274894,Adv_17,c_63,C50494,Client_63,e_5,p600,Prod_F,d_486,2021-05-01,5,0
a_676,C5122269,611220,C57890,p700,2022-04-14,111000,b_86,611220,Adv_86,c_4,C57890,Client_4,e_6,p700,Prod_G,d_834,2022-04-14,3,1
a_677,E7084845,562559,C53813,p200,2021-03-19,664000,b_11,562559,Adv_11,c_133,C53813,Client_133,e_1,p200,Prod_B,d_443,2021-03-19,4,1
a_678,C7493252,223501,C54209,p400,2022-12-25,954000,b_80,223501,Adv_80,c_143,C54209,Client_143,e_3,p400,Prod_D,d_1089,2022-12-25,6,0
a_679,A8422396,559400,C59500,p300,2020-01-07,928000,b_63,559400,Adv_63,c_227,C59500,Client_227,e_2,p300,Prod_C,d_6,2020-01-07,1,1
a_680,D3031990,673595,C50291,p400,2021-09-01,205000,b_56,673595,Adv_56,c_33,C50291,Client_33,e_3,p400,Prod_D,d_609,2021-09-01,2,1
a_681,D4845557,981938,C58995,p200,2020-02-05,887000,b_24,981938,Adv_24,c_15,C58995,Client_15,e_1,p200,Prod_B,d_35,2020-02-05,2,1
a_682,D5666638,221447,C56869,p200,2022-03-15,933000,b_39,221447,Adv_39,c_186,C56869,Client_186,e_1,p200,Prod_B,d_804,2022-03-15,1,1
a_683,C6155609,197769,C56966,p300,2022-10-09,175000,b_69,197769,Adv_69,c_231,C56966,Client_231,e_2,p300,Prod_C,d_1012,2022-10-09,6,0
a_684,B1266379,299218,C58994,p500,2022-02-17,490000,b_90,299218,Adv_90,c_157,C58994,Client_157,e_4,p500,Prod_E,d_778,2022-02-17,3,1
a_685,A5904045,828225,C57145,p100,2022-02-21,190000,b_54,828225,Adv_54,c_85,C57145,Client_85,e_0,p100,Prod_A,d_782,2022-02-21,0,1
a_686,A1249431,611303,C56473,p200,2021-02-19,592000,b_53,611303,Adv_53,c_150,C56473,Client_150,e_1,p200,Prod_B,d_415,2021-02-19,4,1
a_687,C1284910,391073,C52352,p200,2020-09-04,740000,b_96,391073,Adv_96,c_238,C52352,Client_238,e_1,p200,Prod_B,d_247,2020-09-04,4,1
a_688,B6510952,142555,C54557,p300,2021-10-22,790000,b_7,142555,Adv_7,c_170,C54557,Client_170,e_2,p300,Prod_C,d_660,2021-10-22,4,1
a_689,E6367581,221447,C59717,p600,2021-09-18,994000,b_39,221447,Adv_39,c_299,C59717,Client_299,e_5,p600,Prod_F,d_626,2021-09-18,5,0
a_690,F2135582,143682,C50978,p200,2022-02-02,816000,b_81,143682,Adv_81,c_140,C50978,Client_140,e_1,p200,Prod_B,d_763,2022-02-02,2,1
a_691,F3713745,929461,C55198,p700,2022-08-23,210000,b_78,929461,Adv_78,c_138,C55198,Client_138,e_6,p700,Prod_G,d_965,2022-08-23,1,1
a_692,A8630789,798525,C50285,p500,2022-02-17,724000,b_61,798525,Adv_61,c_125,C50285,Client_125,e_4,p500,Prod_E,d_778,2022-02-17,3,1
a_693,E1968222,398626,C59718,p200,2022-04-03,141000,b_99,398626,Adv_99,c_32,C59718,Client_32,e_1,p200,Prod_B,d_823,2022-04-03,6,0
a_694,A1914285,314453,C52678,p100,2020-10-01,153000,b_23,314453,Adv_23,c_192,C52678,Client_192,e_0,p100,Prod_A,d_274,2020-10-01,3,1
a_695,D1209005,240750,C54791,p400,2020-05-14,476000,b_29,240750,Adv_29,c_86,C54791,Client_86,e_3,p400,Prod_D,d_134,2020-05-14,3,1
a_696,E3030122,253754,C50026,p300,2021-10-02,497000,b_4,253754,Adv_4,c_228,C50026,Client_228,e_2,p300,Prod_C,d_640,2021-10-02,5,0
a_697,A5018806,267231,C51462,p600,2022-10-30,429000,b_70,267231,Adv_70,c_153,C51462,Client_153,e_5,p600,Prod_F,d_1033,2022-10-30,6,0
a_698,F8551162,359102,C51768,p600,2021-02-06,709000,b_95,359102,Adv_95,c_223,C51768,Client_223,e_5,p600,Prod_F,d_402,2021-02-06,5,0
a_699,F4998384,918769,C50627,p400,2022-06-23,231000,b_31,918769,Adv_31,c_6,C50627,Client_6,e_3,p400,Prod_D,d_904,2022-06-23,3,1
a_700,E6610799,571629,C52703,p300,2021-12-17,613000,b_66,571629,Adv_66,c_135,C52703,Client_135,e_2,p300,Prod_C,d_716,2021-12-17,4,1
a_701,C4814469,691787,C53156,p600,2022-06-27,428000,b_37,691787,Adv_37,c_43,C53156,Client_43,e_5,p600,Prod_F,d_908,2022-06-27,0,1
a_702,C2579810,918769,C50760,p200,2022-10-26,270000,b_31,918769,Adv_31,c_124,C50760,Client_124,e_1,p200,Prod_B,d_1029,2022-10-26,2,1
a_703,B6632603,622781,C54030,p400,2020-07-19,888000,b_14,622781,Adv_14,c_256,C54030,Client_256,e_3,p400,Prod_D,d_200,2020-07-19,6,0
a_704,B4095499,942262,C53125,p600,2022-01-16,499000,b_22,942262,Adv_22,c_235,C53125,Client_235,e_5,p600,Prod_F,d_746,2022-01-16,6,0
a_705,B6072963,728097,C58095,p700,2022-01-26,430000,b_97,728097,Adv_97,c_19,C58095,Client_19,e_6,p700,Prod_G,d_756,2022-01-26,2,1
a_706,F2101327,798525,C58748,p300,2020-03-07,260000,b_61,798525,Adv_61,c_198,C58748,Client_198,e_2,p300,Prod_C,d_66,2020-03-07,5,0
a_707,A8090223,634950,C55131,p200,2020-07-30,443000,b_92,634950,Adv_92,c_255,C55131,Client_255,e_1,p200,Prod_B,d_211,2020-07-30,3,1
a_708,D7088435,456688,C53468,p100,2021-10-02,869000,b_38,456688,Adv_38,c_229,C53468,Client_229,e_0,p100,Prod_A,d_640,2021-10-02,5,0
a_709,D2582133,836654,C52703,p100,2022-01-04,746000,b_34,836654,Adv_34,c_135,C52703,Client_135,e_0,p100,Prod_A,d_734,2022-01-04,1,1
a_710,C7032891,451696,C58379,p500,2020-06-20,741000,b_88,451696,Adv_88,c_239,C58379,Client_239,e_4,p500,Prod_E,d_171,2020-06-20,5,0
a_711,C5531898,304138,C54807,p700,2021-07-31,948000,b_16,304138,Adv_16,c_209,C54807,Client_209,e_6,p700,Prod_G,d_577,2021-07-31,5,0
a_712,D1588854,454332,C57117,p500,2021-04-05,975000,b_10,454332,Adv_10,c_73,C57117,Client_73,e_4,p500,Prod_E,d_460,2021-04-05,0,1
a_713,C6519169,745395,C55146,p600,2021-10-30,644000,b_75,745395,Adv_75,c_29,C55146,Client_29,e_5,p600,Prod_F,d_668,2021-10-30,5,0
a_714,F6225634,773326,C57927,p100,2021-06-14,766000,b_98,773326,Adv_98,c_197,C57927,Client_197,e_0,p100,Prod_A,d_530,2021-06-14,0,1
a_715,A5398335,433297,C56169,p400,2021-10-13,100000,b_44,433297,Adv_44,c_188,C56169,Client_188,e_3,p400,Prod_D,d_651,2021-10-13,2,1
a_716,E3459935,351031,C50082,p400,2022-06-05,104000,b_18,351031,Adv_18,c_177,C50082,Client_177,e_3,p400,Prod_D,d_886,2022-06-05,6,0
a_717,B3777640,699208,C53729,p700,2022-06-14,726000,b_40,699208,Adv_40,c_18,C53729,Client_18,e_6,p700,Prod_G,d_895,2022-06-14,1,1
a_718,B6127490,518825,C52183,p100,2021-08-07,344000,b_13,518825,Adv_13,c_200,C52183,Client_200,e_0,p100,Prod_A,d_584,2021-08-07,5,0
a_719,A6755686,541952,C50190,p700,2021-10-17,239000,b_68,541952,Adv_68,c_173,C50190,Client_173,e_6,p700,Prod_G,d_655,2021-10-17,6,0
a_720,F8401737,949842,C50695,p300,2021-12-15,471000,b_85,949842,Adv_85,c_264,C50695,Client_264,e_2,p300,Prod_C,d_714,2021-12-15,2,1
a_721,D5553044,828225,C53729,p500,2020-09-09,112000,b_54,828225,Adv_54,c_18,C53729,Client_18,e_4,p500,Prod_E,d_252,2020-09-09,2,1
a_722,C6413212,304138,C55028,p400,2021-02-21,948000,b_16,304138,Adv_16,c_247,C55028,Client_247,e_3,p400,Prod_D,d_417,2021-02-21,6,0
a_723,F4944604,723674,C56356,p300,2020-04-04,892000,b_36,723674,Adv_36,c_84,C56356,Client_84,e_2,p300,Prod_C,d_94,2020-04-04,5,0
a_724,C2700351,643935,C52655,p300,2021-11-22,193000,b_77,643935,Adv_77,c_222,C52655,Client_222,e_2,p300,Prod_C,d_691,2021-11-22,0,1
a_725,C1378407,456688,C54619,p200,2020-11-26,563000,b_38,456688,Adv_38,c_3,C54619,Client_3,e_1,p200,Prod_B,d_330,2020-11-26,3,1
a_726,B6473225,242877,C57954,p500,2020-01-30,313000,b_42,242877,Adv_42,c_70,C57954,Client_70,e_4,p500,Prod_E,d_29,2020-01-30,3,1
a_727,A7163064,541952,C54557,p700,2022-01-07,242000,b_68,541952,Adv_68,c_170,C54557,Client_170,e_6,p700,Prod_G,d_737,2022-01-07,4,1
a_728,C3358062,611303,C52421,p200,2021-07-24,107000,b_53,611303,Adv_53,c_131,C52421,Client_131,e_1,p200,Prod_B,d_570,2021-07-24,5,0
a_729,F7274532,728097,C52583,p700,2022-06-13,240000,b_97,728097,Adv_97,c_56,C52583,Client_56,e_6,p700,Prod_G,d_894,2022-06-13,0,1
a_730,C1790250,934429,C53813,p200,2020-03-12,351000,b_57,934429,Adv_57,c_133,C53813,Client_133,e_1,p200,Prod_B,d_71,2020-03-12,3,1
a_731,C7940125,888488,C55768,p100,2022-10-02,776000,b_76,888488,Adv_76,c_36,C55768,Client_36,e_0,p100,Prod_A,d_1005,2022-10-02,6,0
a_732,F6633215,781748,C58269,p100,2022-12-06,419000,b_49,781748,Adv_49,c_249,C58269,Client_249,e_0,p100,Prod_A,d_1070,2022-12-06,1,1
a_733,C8309940,699208,C54601,p400,2020-03-11,982000,b_40,699208,Adv_40,c_144,C54601,Client_144,e_3,p400,Prod_D,d_70,2020-03-11,2,1
a_734,D1145419,828225,C56473,p200,2021-12-10,582000,b_54,828225,Adv_54,c_150,C56473,Client_150,e_1,p200,Prod_B,d_709,2021-12-10,4,1
a_735,F8714189,749684,C51193,p400,2020-11-05,719000,b_84,749684,Adv_84,c_180,C51193,Client_180,e_3,p400,Prod_D,d_309,2020-11-05,3,1
a_736,D1521094,643025,C58189,p300,2022-01-17,454000,b_89,643025,Adv_89,c_62,C58189,Client_62,e_2,p300,Prod_C,d_747,2022-01-17,0,1
a_737,F5374750,888488,C59632,p300,2020-01-24,241000,b_76,888488,Adv_76,c_35,C59632,Client_35,e_2,p300,Prod_C,d_23,2020-01-24,4,1
a_738,E1215400,100765,C53964,p400,2021-08-31,171000,b_93,100765,Adv_93,c_137,C53964,Client_137,e_3,p400,Prod_D,d_608,2021-08-31,1,1
a_739,D8063898,562559,C55131,p600,2020-07-28,204000,b_11,562559,Adv_11,c_255,C55131,Client_255,e_5,p600,Prod_F,d_209,2020-07-28,1,1
a_740,A6819327,559400,C52081,p200,2022-06-27,352000,b_63,559400,Adv_63,c_234,C52081,Client_234,e_1,p200,Prod_B,d_908,2022-06-27,0,1
a_741,B8035796,359102,C55204,p100,2022-08-15,299000,b_95,359102,Adv_95,c_103,C55204,Client_103,e_0,p100,Prod_A,d_957,2022-08-15,0,1
a_742,B5423323,240750,C56966,p300,2021-05-24,888000,b_29,240750,Adv_29,c_231,C56966,Client_231,e_2,p300,Prod_C,d_509,2021-05-24,0,1
a_743,B5665452,745395,C57138,p600,2020-03-01,189000,b_75,745395,Adv_75,c_195,C57138,Client_195,e_5,p600,Prod_F,d_60,2020-03-01,6,0
a_743,B5665452,745395,C57138,p600,2020-03-01,189000,b_75,745395,Adv_75,c_230,C57138,Client_230,e_5,p600,Prod_F,d_60,2020-03-01,6,0
a_744,C1630311,749684,C56473,p500,2022-11-19,676000,b_84,749684,Adv_84,c_150,C56473,Client_150,e_4,p500,Prod_E,d_1053,2022-11-19,5,0
a_745,A7267730,814758,C50285,p700,2021-07-31,234000,b_73,814758,Adv_73,c_125,C50285,Client_125,e_6,p700,Prod_G,d_577,2021-07-31,5,0
a_746,E8539636,306559,C57636,p400,2022-01-03,718000,b_58,306559,Adv_58,c_183,C57636,Client_183,e_3,p400,Prod_D,d_733,2022-01-03,0,1
a_747,B6230074,242877,C52179,p400,2021-11-24,994000,b_42,242877,Adv_42,c_218,C52179,Client_218,e_3,p400,Prod_D,d_693,2021-11-24,2,1
a_747,B6230074,242877,C52179,p400,2021-11-24,994000,b_42,242877,Adv_42,c_279,C52179,Client_279,e_3,p400,Prod_D,d_693,2021-11-24,2,1
a_748,C5142415,207340,C50528,p700,2022-06-27,127000,b_27,207340,Adv_27,c_266,C50528,Client_266,e_6,p700,Prod_G,d_908,2022-06-27,0,1
a_749,D6228750,741655,C51341,p500,2022-10-16,607000,b_65,741655,Adv_65,c_166,C51341,Client_166,e_4,p500,Prod_E,d_1019,2022-10-16,6,0
a_750,E4345329,759091,C58682,p600,2020-11-18,949000,b_1,759091,Adv_1,c_184,C58682,Client_184,e_5,p600,Prod_F,d_322,2020-11-18,2,1
a_751,E6099135,242877,C55497,p500,2020-12-08,275000,b_42,242877,Adv_42,c_54,C55497,Client_54,e_4,p500,Prod_E,d_342,2020-12-08,1,1
a_752,F6327389,870280,C56444,p700,2021-04-27,946000,b_20,870280,Adv_20,c_58,C56444,Client_58,e_6,p700,Prod_G,d_482,2021-04-27,1,1
a_753,E7534757,745395,C55204,p100,2021-11-06,729000,b_75,745395,Adv_75,c_103,C55204,Client_103,e_0,p100,Prod_A,d_675,2021-11-06,5,0
a_754,D4833105,420312,C57026,p500,2020-07-13,640000,b_26,420312,Adv_26,c_168,C57026,Client_168,e_4,p500,Prod_E,d_194,2020-07-13,0,1
a_755,C1497714,314453,C52711,p400,2020-06-12,151000,b_23,314453,Adv_23,c_132,C52711,Client_132,e_3,p400,Prod_D,d_163,2020-06-12,4,1
a_756,C3605098,889774,C57890,p200,2021-08-30,374000,b_74,889774,Adv_74,c_4,C57890,Client_4,e_1,p200,Prod_B,d_607,2021-08-30,0,1
a_757,C7726488,314898,C52183,p300,2022-06-13,191000,b_51,314898,Adv_51,c_200,C52183,Client_200,e_2,p300,Prod_C,d_894,2022-06-13,0,1
a_758,B3503400,622781,C50935,p500,2020-01-06,932000,b_14,622781,Adv_14,c_237,C50935,Client_237,e_4,p500,Prod_E,d_5,2020-01-06,0,1
a_759,C8222650,929461,C57578,p100,2020-07-20,782000,b_78,929461,Adv_78,c_206,C57578,Client_206,e_0,p100,Prod_A,d_201,2020-07-20,0,1
a_760,A8741300,947712,C50860,p100,2021-04-26,566000,b_12,947712,Adv_12,c_155,C50860,Client_155,e_0,p100,Prod_A,d_481,2021-04-26,0,1
a_761,A3343741,180825,C52405,p700,2022-09-30,937000,b_25,180825,Adv_25,c_298,C52405,Client_298,e_6,p700,Prod_G,d_1003,2022-09-30,4,1
a_762,E5422114,643025,C50029,p700,2022-11-29,282000,b_89,643025,Adv_89,c_55,C50029,Client_55,e_6,p700,Prod_G,d_1063,2022-11-29,1,1
a_763,B3174235,949842,C57117,p500,2020-01-21,587000,b_85,949842,Adv_85,c_73,C57117,Client_73,e_4,p500,Prod_E,d_20,2020-01-21,1,1
a_764,D1143794,248812,C52081,p400,2022-08-15,148000,b_82,248812,Adv_82,c_234,C52081,Client_234,e_3,p400,Prod_D,d_957,2022-08-15,0,1
a_765,C3182934,691787,C51080,p700,2020-04-04,1000000,b_37,691787,Adv_37,c_212,C51080,Client_212,e_6,p700,Prod_G,d_94,2020-04-04,5,0
a_766,A8655483,865372,C51266,p300,2022-05-25,874000,b_41,865372,Adv_41,c_91,C51266,Client_91,e_2,p300,Prod_C,d_875,2022-05-25,2,1
a_767,E2697884,248812,C54601,p300,2022-07-13,204000,b_82,248812,Adv_82,c_144,C54601,Client_144,e_2,p300,Prod_C,d_924,2022-07-13,2,1
a_768,B3578096,827925,C57039,p100,2022-08-21,341000,b_2,827925,Adv_2,c_210,C57039,Client_210,e_0,p100,Prod_A,d_963,2022-08-21,6,0
a_769,A8712735,225473,C55877,p500,2020-12-02,962000,b_6,225473,Adv_6,c_120,C55877,Client_120,e_4,p500,Prod_E,d_336,2020-12-02,2,1
a_770,A8342906,888488,C50869,p700,2021-03-03,260000,b_76,888488,Adv_76,c_126,C50869,Client_126,e_6,p700,Prod_G,d_427,2021-03-03,2,1
a_771,D6018704,100765,C51266,p500,2021-11-25,981000,b_93,100765,Adv_93,c_91,C51266,Client_91,e_4,p500,Prod_E,d_694,2021-11-25,3,1
a_772,B8659212,155067,C52711,p300,2021-09-02,132000,b_33,155067,Adv_33,c_132,C52711,Client_132,e_2,p300,Prod_C,d_610,2021-09-02,3,1
a_773,F5693735,197769,C59319,p500,2022-10-26,784000,b_69,197769,Adv_69,c_115,C59319,Client_115,e_4,p500,Prod_E,d_1029,2022-10-26,2,1
a_774,B3445147,304138,C53207,p700,2021-10-26,371000,b_16,304138,Adv_16,c_39,C53207,Client_39,e_6,p700,Prod_G,d_664,2021-10-26,1,1
a_775,A8822483,934429,C59945,p600,2022-03-12,335000,b_57,934429,Adv_57,c_284,C59945,Client_284,e_5,p600,Prod_F,d_801,2022-03-12,5,0
a_776,B1586831,547782,C58189,p700,2020-11-10,678000,b_91,547782,Adv_91,c_62,C58189,Client_62,e_6,p700,Prod_G,d_314,2020-11-10,1,1
a_777,D2464505,781748,C51759,p500,2020-10-03,970000,b_49,781748,Adv_49,c_123,C51759,Client_123,e_4,p500,Prod_E,d_276,2020-10-03,5,0
a_778,B3955728,981938,C50733,p400,2022-04-05,172000,b_24,981938,Adv_24,c_20,C50733,Client_20,e_3,p400,Prod_D,d_825,2022-04-05,1,1
a_779,C4948483,745395,C55938,p100,2022-12-08,797000,b_75,745395,Adv_75,c_294,C55938,Client_294,e_0,p100,Prod_A,d_1072,2022-12-08,3,1
a_780,B1435168,745395,C55938,p600,2021-10-26,912000,b_75,745395,Adv_75,c_294,C55938,Client_294,e_5,p600,Prod_F,d_664,2021-10-26,1,1
a_781,A4896701,752235,C52767,p600,2020-07-10,574000,b_21,752235,Adv_21,c_297,C52767,Client_297,e_5,p600,Prod_F,d_191,2020-07-10,4,1
a_782,F7573107,767765,C53335,p300,2020-08-22,845000,b_9,767765,Adv_9,c_241,C53335,Client_241,e_2,p300,Prod_C,d_234,2020-08-22,5,0
a_783,D2268418,223501,C59856,p400,2020-08-18,769000,b_80,223501,Adv_80,c_119,C59856,Client_119,e_3,p400,Prod_D,d_230,2020-08-18,1,1
a_784,A3333684,456688,C50587,p700,2022-01-22,665000,b_38,456688,Adv_38,c_122,C50587,Client_122,e_6,p700,Prod_G,d_752,2022-01-22,5,0
a_785,A8123898,691787,C54791,p500,2020-04-04,915000,b_37,691787,Adv_37,c_86,C54791,Client_86,e_4,p500,Prod_E,d_94,2020-04-04,5,0
a_786,B2841084,240750,C56612,p700,2022-12-18,995000,b_29,240750,Adv_29,c_282,C56612,Client_282,e_6,p700,Prod_G,d_1082,2022-12-18,6,0
a_787,F7919102,643025,C55497,p200,2020-12-17,414000,b_89,643025,Adv_89,c_54,C55497,Client_54,e_1,p200,Prod_B,d_351,2020-12-17,3,1
a_788,D4938992,456688,C52179,p700,2021-10-25,266000,b_38,456688,Adv_38,c_218,C52179,Client_218,e_6,p700,Prod_G,d_663,2021-10-25,0,1
a_788,D4938992,456688,C52179,p700,2021-10-25,266000,b_38,456688,Adv_38,c_279,C52179,Client_279,e_6,p700,Prod_G,d_663,2021-10-25,0,1
a_789,F2450962,723674,C58095,p600,2022-05-13,912000,b_36,723674,Adv_36,c_19,C58095,Client_19,e_5,p600,Prod_F,d_863,2022-05-13,4,1
a_790,A5822725,592435,C55161,p600,2022-04-20,724000,b_52,592435,Adv_52,c_109,C55161,Client_109,e_5,p600,Prod_F,d_840,2022-04-20,2,1
a_791,F5900460,391073,C51936,p600,2021-01-25,465000,b_96,391073,Adv_96,c_171,C51936,Client_171,e_5,p600,Prod_F,d_390,2021-01-25,0,1
a_792,D3558269,752235,C57026,p600,2022-01-18,437000,b_21,752235,Adv_21,c_168,C57026,Client_168,e_5,p600,Prod_F,d_748,2022-01-18,1,1
a_793,C8110774,934429,C53257,p300,2021-04-18,296000,b_57,934429,Adv_57,c_292,C53257,Client_292,e_2,p300,Prod_C,d_473,2021-04-18,6,0
a_794,A4157974,783500,C52405,p600,2020-05-22,998000,b_46,783500,Adv_46,c_298,C52405,Client_298,e_5,p600,Prod_F,d_142,2020-05-22,4,1
a_795,C4004534,592435,C52179,p500,2022-04-20,929000,b_52,592435,Adv_52,c_218,C52179,Client_218,e_4,p500,Prod_E,d_840,2022-04-20,2,1
a_795,C4004534,592435,C52179,p500,2022-04-20,929000,b_52,592435,Adv_52,c_279,C52179,Client_279,e_4,p500,Prod_E,d_840,2022-04-20,2,1
a_796,D2381321,559400,C55146,p200,2020-11-30,121000,b_63,559400,Adv_63,c_29,C55146,Client_29,e_1,p200,Prod_B,d_334,2020-11-30,0,1
a_797,A2908169,633447,C56726,p700,2022-08-13,412000,b_30,633447,Adv_30,c_45,C56726,Client_45,e_6,p700,Prod_G,d_955,2022-08-13,5,0
a_798,D7308614,850104,C55754,p300,2022-11-29,402000,b_60,850104,Adv_60,c_111,C55754,Client_111,e_2,p300,Prod_C,d_1063,2022-11-29,1,1
a_799,B1993550,119942,C56587,p700,2021-08-05,245000,b_32,119942,Adv_32,c_149,C56587,Client_149,e_6,p700,Prod_G,d_582,2021-08-05,3,1
a_800,D2860890,314453,C52519,p400,2021-01-19,450000,b_23,314453,Adv_23,c_12,C52519,Client_12,e_3,p400,Prod_D,d_384,2021-01-19,1,1
a_801,B2269511,913137,C53352,p700,2021-03-20,385000,b_5,913137,Adv_5,c_288,C53352,Client_288,e_6,p700,Prod_G,d_444,2021-03-20,5,0
a_802,D6542784,274894,C57802,p400,2021-11-28,515000,b_17,274894,Adv_17,c_278,C57802,Client_278,e_3,p400,Prod_D,d_697,2021-11-28,6,0
a_803,A5411064,767765,C59031,p600,2021-11-05,449000,b_9,767765,Adv_9,c_289,C59031,Client_289,e_5,p600,Prod_F,d_674,2021-11-05,4,1
a_804,B1681776,961702,C50760,p400,2021-05-04,975000,b_19,961702,Adv_19,c_124,C50760,Client_124,e_3,p400,Prod_D,d_489,2021-05-04,1,1
a_805,C5062380,398626,C57080,p400,2020-06-29,862000,b_99,398626,Adv_99,c_163,C57080,Client_163,e_3,p400,Prod_D,d_180,2020-06-29,0,1
